,voted
41860,0
15699,0
37714,1
40118,0
51192,0
42740,1
40675,1
33936,0
38410,0
44380,1
34160,0
53809,1
29820,0
19447,0
30228,1
12063,1
32631,1
35545,1
26291,1
25673,1
40967,1
40487,1
22617,1
19772,1
21389,0
8902,1
41693,1
24483,1
18342,0
3114,1
36830,1
11794,0
9456,1
43710,0
1480,0
43296,0
40002,0
44854,0
25670,1
26528,0
40454,1
50844,0
4221,1
22752,1
35948,1
8976,1
8151,1
52535,1
25356,0
33296,0
6897,0
1499,0
2760,0
29836,1
5997,1
19027,1
12436,1
43152,1
45667,1
31370,1
54471,0
25398,1
44065,1
40077,0
3004,0
33665,1
880,1
19182,0
53116,1
1376,1
28662,0
16296,1
42836,1
20048,1
15336,0
52192,0
659,1
19250,1
50439,1
8577,1
9588,1
715,1
28135,1
31206,1
18652,1
21053,1
4948,0
49271,0
28365,0
42759,1
48838,1
14829,0
15174,1
51736,0
3332,0
27165,0
19605,1
43618,0
31893,1
35856,0
16152,0
24105,1
5954,1
8291,0
5580,0
53923,0
13176,0
38385,1
42435,0
34922,1
44699,0
25052,0
19981,0
38783,0
41612,0
46157,0
10776,1
16011,0
48898,1
14890,1
19025,1
12283,0
4465,1
36424,1
34442,0
36243,1
38503,0
48610,0
32559,0
38152,0
38056,0
6332,1
38750,0
33373,0
18120,1
46640,1
36808,1
3889,0
19468,1
39515,0
30324,0
17628,0
5371,1
3481,1
32761,1
38446,0
39410,1
7041,1
681,0
26776,0
30402,0
45299,1
21165,1
6083,0
44669,1
36619,1
52167,1
40272,1
49096,1
46486,1
47087,1
48718,0
25885,0
41129,0
128,1
39920,1
41231,0
44134,0
2745,0
54401,1
36756,0
155,0
40268,0
40114,0
5386,1
1198,1
43494,0
23142,0
3027,0
33824,1
54599,1
47636,0
20826,0
343,1
15917,1
24803,0
44225,1
28144,0
53620,0
12787,1
11291,1
16640,1
36083,0
26376,1
20994,0
7510,0
38252,0
16618,1
53285,1
6233,0
48316,0
53553,1
45319,1
574,0
8675,0
12005,0
22225,0
29860,0
8271,0
3986,1
36644,0
3637,1
215,1
50557,0
54653,0
9353,0
34284,0
38129,1
38571,1
18290,0
13767,1
47597,0
35535,1
34611,1
46100,0
5181,0
21553,1
21430,1
52442,1
29191,1
16675,0
30437,1
2161,0
52233,1
29615,0
41190,1
4286,0
19937,0
9086,1
29766,0
26305,1
26132,1
43179,0
34211,1
21232,0
11246,1
54083,1
7669,1
4706,1
53868,0
41420,1
45083,0
8552,1
43081,0
47053,0
30991,0
38981,0
25457,1
26065,1
13763,1
2145,1
53004,0
43462,0
15914,0
14683,0
38437,1
17109,0
17748,1
1,0
50351,1
22640,0
2788,0
46836,0
4965,1
45899,0
39068,1
50425,1
20051,1
47242,1
16354,1
39720,0
48715,0
4969,0
18946,1
23913,1
36110,0
41201,1
45327,1
42062,0
37732,0
42880,1
50772,1
29593,1
48884,0
28897,0
1508,1
24021,0
3571,0
19198,0
49714,1
10554,0
13898,1
4562,0
3483,0
9367,0
24857,1
14625,1
22379,1
13039,1
342,0
41182,0
32909,0
23076,0
28650,1
32246,1
18026,0
3139,0
53630,1
45472,1
8691,1
35241,0
26173,0
16877,1
11163,1
45891,1
28699,1
53516,1
12651,1
12545,1
27508,0
5985,1
50823,1
39311,0
45808,0
6610,0
50242,1
5791,0
50015,0
25645,0
10384,1
19806,1
33126,1
45650,1
45268,0
46844,1
503,0
42015,0
10946,1
33189,0
51970,1
8460,1
40527,1
48047,1
17967,0
43320,1
15823,1
15306,1
12190,1
9094,0
5056,1
206,0
11761,1
28957,0
40265,1
21811,1
16038,1
35305,0
19709,0
42556,0
18754,1
27572,0
162,0
24405,1
5425,1
6889,1
38939,1
35032,0
14146,0
43107,1
35143,0
27650,1
34669,0
11680,0
220,0
6932,1
44372,0
17687,1
37264,1
12703,1
7162,0
50916,0
50675,0
16018,1
26164,1
35968,1
44554,1
24295,0
32296,0
51413,0
19216,1
14235,1
1313,1
11423,0
36150,1
16676,1
44619,1
9606,0
38205,1
6671,0
19406,1
42667,0
53242,1
27610,1
41780,1
9984,0
45668,1
31493,1
51578,1
10594,0
34757,1
6352,1
14691,1
12775,1
36946,0
50547,0
8742,0
1964,0
22132,0
21455,1
17197,1
37944,1
40817,1
1065,0
8621,1
45680,1
10924,0
33161,1
37025,1
44616,0
50485,0
5618,0
24519,0
21713,0
24413,0
22951,0
21410,0
617,1
14114,1
31238,0
6934,1
15415,0
12961,1
52211,0
26537,0
40688,0
44211,0
26868,1
35688,1
42162,1
7179,1
23417,0
14737,1
29920,0
12149,1
10798,1
36922,1
27907,0
50078,1
31424,1
37006,0
27665,0
38134,0
45555,1
21688,1
49929,1
30279,1
9683,1
31017,0
29478,1
14064,1
9919,1
4933,0
39097,0
19949,1
3665,0
37826,0
17983,0
14781,1
53152,0
38254,0
50162,1
35285,1
50228,1
15784,0
32052,0
10903,0
15713,0
13810,1
784,1
38672,1
52161,1
15844,0
36507,0
7614,0
28742,0
48051,0
33345,1
51465,0
18309,1
47430,1
38798,1
48233,1
47166,1
31533,1
46507,1
50923,1
115,0
18609,0
32489,1
1393,0
40994,1
20152,1
10118,1
8724,1
24032,1
25887,0
44697,1
39676,1
33577,0
18849,0
16200,0
31092,0
26420,1
8448,1
4088,1
34635,1
261,0
27140,0
42717,0
38326,1
14342,1
35555,1
7621,0
49914,1
41594,0
16408,1
20436,0
19428,1
18140,1
37449,0
22778,1
42850,0
31241,1
44020,0
45038,0
21247,0
11857,1
7365,1
54164,1
53401,1
54636,0
8933,1
1246,1
3629,0
17839,0
23342,0
47153,1
732,0
4301,1
5155,0
30470,1
20539,0
2372,1
51654,0
48851,0
10047,1
41668,0
23719,1
51180,0
11127,1
44663,1
53378,1
3304,0
22143,1
15475,1
23068,1
1295,0
52247,0
6645,1
26042,0
27354,0
6652,1
20621,0
6072,1
12644,1
15097,0
23435,1
53886,1
33650,1
25758,1
28737,1
20982,0
52601,1
34407,1
41711,0
16278,0
2468,0
2197,0
47303,1
25139,0
30552,0
9882,0
27181,1
42205,1
51601,0
50576,0
50627,1
34214,0
38746,0
37740,0
10695,1
51611,1
48360,0
33875,0
26961,0
24394,1
14938,1
45501,1
5048,0
54425,0
15269,0
23197,0
13101,0
42260,1
15337,0
50014,1
31153,0
34719,1
20013,0
9061,1
17879,0
21705,1
31589,1
14978,1
33346,0
3222,1
33552,1
47379,1
7849,1
16537,1
4825,1
35031,1
53016,0
44580,0
49498,1
20141,0
16982,1
32976,1
35376,0
34942,0
40099,1
27195,0
34376,0
10556,1
49280,1
27811,0
8125,0
45447,0
21391,1
43923,0
4577,1
36755,1
47395,1
52474,0
9209,1
46192,1
8588,1
29238,0
1713,1
16229,1
50718,1
23808,0
32389,0
24001,1
7813,1
47836,0
11444,0
24535,0
47016,0
36701,0
19167,0
4905,1
49530,1
10031,1
9067,1
22807,0
24876,0
35454,1
26165,1
15422,0
19621,0
21523,0
12187,1
17831,0
32422,1
47503,1
30509,1
34311,1
45600,0
10546,1
27042,1
14290,1
13829,1
32406,1
51907,0
26131,1
35975,1
3410,0
38397,1
26257,0
32517,0
169,1
29538,1
48733,1
25467,0
15572,1
23141,1
28473,1
27937,1
29393,0
31040,0
5605,0
16081,1
24332,1
41480,1
21336,0
17693,0
10349,0
922,1
13651,1
32581,1
17247,0
11945,0
5365,1
46224,1
22857,1
7529,0
3557,1
21262,0
23576,1
39365,1
46682,1
10152,1
48985,0
13132,0
18,1
52901,0
11536,1
36971,0
27692,1
33956,1
50678,1
48788,1
28938,1
34896,1
15296,1
3358,0
19037,0
25166,1
9491,1
279,0
17042,0
44017,1
3958,0
40,1
52502,0
19000,1
42817,0
838,1
8011,1
29240,0
38351,1
616,1
39042,1
43173,1
6030,0
28018,1
53695,0
2087,0
17435,1
46193,1
29842,1
39717,1
41723,0
2959,0
16890,1
53288,1
19873,1
46976,1
42159,0
28859,1
13243,1
2687,0
48096,0
39671,0
33806,0
18327,1
18147,0
34751,0
35678,1
21076,0
24938,1
4489,0
40130,0
46909,0
31696,1
45593,0
45175,1
46227,1
23650,0
11318,1
27735,1
23695,0
24571,0
12194,1
33868,1
12134,0
14910,0
48737,1
30261,0
9238,0
24414,0
48734,1
49234,1
16613,1
36188,1
11511,1
29055,0
45780,1
45601,1
48809,1
2276,1
32653,1
17146,1
24087,0
5229,1
19867,0
16336,1
10196,1
15088,1
18129,0
13699,0
36140,1
3347,1
14794,0
47114,1
46481,1
17582,0
53558,1
5153,0
40683,1
29143,0
24432,1
48167,1
41280,1
10897,0
40714,1
50666,0
7468,1
5750,0
16218,1
19650,0
48744,1
14367,0
39272,0
50836,1
17813,1
49327,1
21022,1
40302,0
36769,0
15462,0
11288,1
22324,0
28534,1
43579,1
22105,1
5300,1
6495,0
9296,0
28486,0
25496,0
53970,1
18991,0
19960,1
12031,1
3940,1
4352,0
51495,0
46637,1
17716,0
46275,0
21820,0
29283,1
18965,0
16089,0
38755,0
17898,0
33000,0
13029,0
32333,1
36821,1
23263,0
7142,1
35836,1
49398,0
28406,1
26570,0
32714,0
2914,1
6056,1
23720,0
18287,0
42067,0
23130,1
35542,0
780,1
47103,1
19159,1
13050,1
26585,1
8714,1
31150,0
30387,0
26248,1
53638,1
2791,0
21560,0
32241,1
22861,0
16321,1
39300,0
29349,1
34657,0
44190,0
19218,0
32938,0
15463,0
10655,0
20900,0
44401,0
24826,0
49682,1
3346,1
51639,0
34409,0
39241,1
17285,1
1664,1
8548,1
41237,0
42781,0
13477,1
48210,0
576,0
7181,1
48108,1
11813,0
21752,1
22558,1
9175,1
49122,1
39520,0
10948,0
33094,1
20083,0
30561,0
10347,1
18909,0
30367,1
23135,1
12830,1
52120,0
43752,1
52854,0
12410,1
18341,1
48020,1
1496,1
21918,0
9618,1
10279,1
4407,1
14841,1
43616,1
16851,0
728,0
20703,0
49526,1
562,0
22342,0
35549,0
46118,1
49608,1
31796,1
4055,0
27345,0
10392,1
24823,1
2635,1
1183,0
16551,1
44462,1
14227,0
46894,1
46365,1
6214,1
30250,1
37024,0
26331,0
47571,0
47621,0
4666,0
41265,1
14462,1
21264,1
11457,1
36139,0
48448,1
16359,0
47905,0
50796,0
3292,0
22097,1
713,1
21615,1
29308,1
45398,0
26935,1
8123,1
21048,0
24750,1
32156,0
38935,1
49806,1
4799,0
27236,0
24494,1
20914,0
4639,1
40568,0
47167,1
52217,0
2143,1
38524,1
53526,0
29113,0
16530,1
25916,0
23033,0
23373,0
37096,1
7901,0
40770,0
15044,0
20019,1
22540,0
7481,0
40990,1
41688,0
398,1
45278,0
51127,1
19745,1
38689,0
14719,0
16203,0
14581,1
43382,1
144,0
34319,1
48628,0
13226,1
46284,1
37341,0
19609,1
28930,0
25548,0
6268,1
25512,1
23805,0
5157,0
28022,1
15620,1
19684,0
18819,0
593,1
24038,0
6994,1
28618,0
41977,1
32003,0
46248,0
2267,1
34144,1
13026,0
16550,1
32291,1
3780,0
21297,0
28623,0
13106,1
10663,1
6129,1
31524,1
32736,0
50090,1
38208,1
38314,1
10006,1
51286,1
50235,1
23170,1
38576,0
10579,1
8761,1
15991,1
40528,0
53782,1
42292,0
6300,0
36299,0
3588,0
2025,0
24265,1
12002,1
14148,0
5088,1
12435,1
42430,0
47475,0
31739,0
41593,1
2437,0
31700,0
16756,1
22526,1
32820,0
30943,0
7364,0
25607,1
42536,1
4780,0
37785,0
36874,1
54339,1
5624,1
24719,1
6793,1
1536,1
7590,1
43811,1
29433,0
42415,0
48716,1
31918,1
15356,1
5937,0
54491,1
35781,1
147,0
44259,0
3930,1
9166,1
46539,0
20467,0
47361,1
10844,1
25237,1
23949,0
13345,1
28202,1
26382,0
48970,0
4746,1
17263,1
21285,0
18988,1
16569,1
49512,1
3763,0
50710,1
591,1
509,0
20262,0
54496,0
52661,1
25364,1
21060,0
36358,0
35569,0
19444,1
2181,1
4773,1
20702,0
26858,1
14602,1
24201,1
13475,1
36685,0
48621,0
53038,1
20114,1
34073,0
23860,0
38001,0
44363,1
13511,1
39335,0
33008,1
13442,1
11845,1
28529,1
17735,1
3030,1
35259,1
9346,1
53666,1
30404,0
28099,0
5910,1
5139,0
38599,0
2297,1
40515,0
48911,1
42222,0
2394,0
12784,1
24703,1
20241,1
34241,1
33144,1
24171,1
36989,1
20208,1
39971,0
12632,0
13889,1
10753,0
25165,0
43558,0
49235,1
35201,1
8561,1
24787,0
28085,1
26684,0
44193,1
13914,1
24477,0
15236,1
35411,1
54559,1
50933,1
27092,0
18218,1
51317,0
24448,1
22145,1
33494,1
12602,1
6965,1
21138,0
22956,0
25429,1
38029,1
49360,1
6820,0
53137,0
20676,1
48669,0
9066,1
5876,1
39866,0
18508,1
23387,1
33793,0
493,0
10247,1
1124,1
21954,0
7853,0
30272,0
48135,0
35682,1
13099,1
37751,0
184,1
15748,0
33325,0
5106,1
52924,1
12585,1
4938,1
47963,0
30579,1
16382,1
29109,1
45045,1
54075,1
35733,1
54345,1
2594,0
20043,0
54582,0
38111,0
52513,1
23858,0
19020,0
38229,1
40898,1
14193,1
37792,1
46814,1
50815,1
24591,1
38486,0
15149,1
12832,1
24592,1
30621,0
36240,0
21466,0
42972,0
1938,1
4345,1
18602,1
39793,0
21877,0
46487,1
233,0
24528,0
25588,0
28255,0
23509,0
53441,1
25053,0
1254,1
49801,1
10678,0
52497,1
23495,1
30468,0
38995,1
43824,0
38203,0
37579,0
38247,0
44760,1
19235,0
34458,0
32712,0
19511,0
52444,0
23056,1
12418,1
13020,0
3014,1
53982,1
16765,0
46120,0
53032,0
7234,0
19401,1
12626,1
32345,0
35311,1
12424,1
22573,1
28997,0
28451,0
40883,0
43240,0
26207,1
51912,0
25187,0
23057,0
18000,1
54447,1
6816,1
20645,0
16673,0
26913,0
53314,1
32612,0
41470,1
25264,0
44534,1
35494,0
33135,0
2188,0
35696,0
25436,1
53059,1
12185,1
47871,0
47970,0
47198,1
50121,0
28148,0
28290,1
43832,1
29703,0
15935,1
51636,0
51615,1
3186,1
44891,0
53727,1
5193,1
11266,1
4569,0
53065,0
12403,1
13487,1
8088,0
37527,1
51151,0
18348,0
20375,0
18045,1
30166,1
31578,0
8910,1
54035,0
19920,0
42192,0
1651,1
29738,0
36633,0
36686,0
3125,1
48021,1
44628,1
16937,1
17783,1
44424,0
45903,0
3387,0
40247,0
47237,1
14030,0
40867,0
22345,0
9317,1
9199,1
10802,1
14806,1
10746,1
15320,1
1174,0
577,1
28056,0
39254,1
16345,1
52408,1
10827,1
8633,1
2160,1
36325,0
39906,1
42709,1
33607,1
38451,0
16883,0
5771,0
29597,1
24156,1
28841,0
18189,1
28562,1
1770,1
8618,0
4900,0
14259,0
51707,1
37473,0
27012,1
47866,0
52996,1
11370,1
22462,0
9552,1
43772,1
28744,1
28272,0
29080,0
13721,1
21173,1
17479,1
30553,0
2221,0
19416,1
6737,0
44047,0
20920,1
24309,0
25999,1
25490,0
6683,0
16507,1
10315,0
40493,0
22958,0
13009,0
24950,0
49208,1
26116,1
1230,0
31571,1
25060,0
35728,0
21534,1
40887,0
10527,1
22392,0
16317,0
25203,1
32328,1
37760,1
42221,0
25286,0
4346,0
11742,0
43167,1
1115,0
11820,1
35242,0
43362,0
35638,0
5401,1
29630,1
5859,0
8210,1
1600,1
51323,0
1009,1
13722,0
16932,0
37388,0
18080,0
38941,1
12884,0
31815,1
29824,0
2331,0
9678,1
3926,0
40000,1
46444,1
26426,0
15012,0
35506,0
49316,1
14596,1
26838,1
29708,0
32540,0
14997,0
45479,1
8726,1
9949,1
27362,0
38816,0
14335,1
54355,0
13198,1
38666,1
25615,0
36221,1
4858,1
51008,0
50288,1
22907,1
23070,0
9178,0
31565,0
30751,1
33362,0
25957,1
11578,1
19874,1
43992,1
51915,1
19407,0
39857,0
37086,1
24417,1
2200,1
17946,0
46582,0
50274,1
22157,0
27979,1
36995,0
42772,0
2184,1
42641,1
25900,1
50840,0
41177,1
53742,0
22751,1
51803,0
25375,0
50074,1
11922,0
11524,0
54323,0
2790,0
4258,0
32259,1
37476,1
26681,1
10485,0
30681,0
39821,0
14562,1
24002,1
47769,0
18232,1
6154,1
17102,0
26162,1
11365,1
1630,1
28513,0
829,1
28324,1
39361,1
7345,1
36720,1
54108,0
45400,0
50846,1
18910,1
20112,0
6028,0
13070,0
40346,0
52751,1
23991,1
24420,1
10486,1
22394,0
20460,0
43243,1
15539,1
19544,0
521,1
2247,0
29292,0
7714,0
550,1
15244,0
23585,0
18677,1
31858,0
24575,1
49200,0
40865,0
1507,0
16774,1
43988,1
20119,1
9607,0
51911,1
48529,1
46915,1
4830,0
40589,1
17778,1
7526,0
23815,1
20001,0
38879,1
24832,0
38363,1
17872,0
38509,1
8844,1
12828,1
23850,1
12629,1
54370,1
25529,1
43665,1
52449,0
6155,0
46969,0
38572,0
16313,1
25578,0
40805,0
47263,1
36897,0
4756,0
40868,0
27865,0
13678,0
41674,0
1820,1
13882,1
7428,0
15335,1
41426,1
30817,0
15847,1
29564,0
39842,0
34563,1
15504,0
9065,0
49880,1
11102,1
6760,0
5100,1
32636,1
847,0
20998,1
41716,0
39364,0
17910,1
7123,1
8670,0
3428,0
52769,0
42987,1
16092,1
7798,0
30794,1
23928,0
33418,0
29375,0
54299,1
54618,0
46859,1
32092,0
45689,0
54567,0
26843,0
24657,1
34147,1
3300,1
25736,0
37964,0
4777,1
53576,0
9810,0
11168,0
10113,1
10116,1
19092,1
38195,1
46719,0
22343,0
11849,1
6243,1
54277,1
19400,1
46074,0
12589,0
46171,1
52844,0
22804,1
13622,0
4274,1
12145,1
22809,1
45100,1
2970,0
54574,1
22821,1
14786,0
46852,0
33286,0
7756,0
32967,1
27871,1
24013,0
29139,0
17344,1
35719,1
35326,0
52764,0
48176,1
14968,0
29707,1
23902,1
18124,1
19945,1
43548,0
48050,1
19784,1
17586,0
35737,0
3138,0
29147,1
36308,1
38122,1
3356,1
45906,0
39090,1
34790,1
13295,1
6792,1
1279,0
40043,0
19314,0
1613,1
20871,1
52776,1
12074,1
5321,1
45344,1
17750,1
41107,1
37902,1
194,1
14523,0
1588,1
45966,1
37891,1
54305,1
25620,1
32633,0
43160,1
1563,1
46660,0
13388,0
12020,0
41619,1
35821,1
49956,1
37709,1
50406,1
37468,0
47092,0
8160,1
23538,0
43106,1
26353,0
6169,0
40517,1
47707,0
47426,0
40304,1
22571,1
21121,0
38958,0
19947,0
12738,1
53633,1
28825,1
53792,0
39253,1
52804,0
32166,0
16792,0
4329,1
50468,1
34026,1
28607,1
4856,1
4719,0
23217,0
52075,1
41773,1
11326,1
21931,0
171,1
38751,0
10926,1
47256,1
3706,0
29358,1
53837,0
44484,1
6637,0
44836,0
45330,1
49031,1
51168,0
44216,1
35527,1
29208,1
44666,0
29899,0
12623,1
21047,1
51266,1
17278,0
33942,0
1899,0
33587,1
49366,1
7078,1
44689,1
2432,0
16131,1
33196,0
49960,1
21444,1
29934,0
47607,0
19221,0
34656,1
2761,1
1806,0
40815,0
1177,0
34095,0
24582,0
7305,1
41026,1
39316,0
53755,1
6644,0
30326,1
34862,0
47054,1
29087,1
42758,0
11240,0
7460,1
27858,1
13484,0
54454,1
48698,1
19138,1
40664,0
43200,0
24234,0
4482,1
36303,1
53665,0
28052,0
54492,0
2133,1
22714,0
38822,1
14152,0
53471,1
40874,0
36577,1
19023,1
53718,0
10345,1
4751,1
27805,1
22053,1
7575,1
35583,1
32864,1
2045,1
37227,1
29145,1
44099,1
297,0
49223,1
10653,1
2058,0
6071,1
23668,0
16215,1
46737,0
24261,0
25195,0
53911,0
39950,0
20298,0
34121,1
52068,0
5613,0
4161,1
25483,1
8199,0
2068,0
2529,1
39935,1
30051,1
17835,0
21610,0
6055,0
22921,0
14784,1
19551,0
37643,1
17093,1
5278,1
20592,1
38649,1
54036,0
30696,1
45421,1
31827,1
39526,0
9251,1
12335,1
9461,1
3368,1
47264,0
14790,0
30735,1
41714,1
52229,1
52301,0
23630,0
2127,1
34149,0
41976,1
43578,0
43595,1
23050,1
46439,1
13661,1
36914,0
32348,1
15283,1
42289,1
25828,0
3133,0
12879,0
29927,1
32641,0
14319,1
1388,0
50835,1
48082,1
13967,0
46998,0
5432,1
24097,1
34115,0
13632,0
48814,1
34288,0
7278,1
6322,1
42959,0
15725,1
16414,1
24652,0
39633,1
5033,1
35471,1
29265,0
11740,0
41830,0
39002,0
1614,1
44832,0
2024,1
10633,1
13354,1
22875,0
32668,1
1565,0
34033,1
52383,1
7914,1
3279,1
32639,0
23242,0
44987,1
38911,1
24625,1
47744,1
36183,0
292,1
27108,1
16794,0
32200,0
10234,0
47895,1
26727,0
34403,1
11193,1
13502,1
19743,0
37531,1
46283,0
12228,1
11394,0
4551,0
31606,1
44223,0
44993,1
31805,0
18816,1
33445,1
43479,0
38608,0
27773,0
29526,0
6579,1
32608,0
10337,0
47228,1
38870,1
53775,1
52809,0
38716,1
19076,0
18033,1
10098,1
4511,0
35419,0
17650,0
10667,1
38012,1
48180,1
40666,0
49795,1
45718,1
32255,0
7265,1
42200,0
43610,0
26073,1
47890,0
10330,1
26211,1
16160,1
26101,1
53760,0
28199,0
31800,1
42510,1
27568,0
3192,0
3442,1
15040,0
5822,0
20035,0
1551,0
20720,0
40940,0
8348,0
38269,0
1479,0
33918,1
38089,0
29813,1
19660,0
36405,0
29714,1
48739,1
54218,0
50603,1
23797,0
26123,0
5211,1
12083,1
14401,1
6290,0
117,0
52696,0
43321,1
23180,0
12102,0
48150,1
37061,0
14336,0
54270,1
18121,0
3289,1
8169,0
28267,0
20893,1
22070,1
47031,0
47713,0
45402,0
2332,0
54433,0
31825,0
43690,1
6896,1
19453,1
12325,0
26015,1
33676,1
28910,1
29071,1
29355,0
19356,0
20062,0
53826,1
10542,1
33179,0
26488,1
44939,1
35950,1
16478,1
10202,1
22676,0
47760,1
959,1
50013,1
5199,1
24684,1
6807,1
22658,1
25739,1
44609,1
51659,0
26306,0
37173,0
53098,1
13845,0
39143,0
3370,0
3946,0
53232,1
20372,1
27916,0
16726,1
31448,0
49869,0
199,1
6734,0
28568,1
48861,0
25852,0
28584,0
10932,1
29958,1
11573,0
40995,0
1564,1
8412,1
49229,0
49660,1
17931,1
18385,1
42280,0
4848,1
14173,1
11830,1
45612,1
37270,0
21043,0
46315,0
42897,1
42681,0
43434,1
41013,1
12748,0
10508,0
23396,1
53475,0
36467,0
37179,0
3796,0
44811,0
21186,1
34340,1
19408,0
42288,1
46076,1
24664,0
26437,1
34705,1
14243,1
35618,1
10466,0
50130,1
40902,0
27248,0
27887,0
24504,0
7865,1
43503,1
8590,0
18761,0
42137,0
53233,0
14167,1
9230,1
3075,1
50944,1
28412,1
48148,0
9801,0
43716,1
30894,1
16322,1
12755,0
42544,1
28945,1
27081,1
13713,1
21524,1
42182,1
13736,1
1716,0
16093,0
45721,0
20344,1
52842,1
8899,0
27799,0
10792,1
48261,1
50816,1
35095,1
19779,0
13032,1
32783,0
22962,1
49841,1
46919,1
15469,1
38099,0
6622,0
10868,1
51741,0
54072,0
47396,0
19109,1
6004,1
53141,0
12825,1
38481,0
24986,1
43283,1
3102,1
15165,1
8897,1
31988,1
44912,0
2838,1
21873,1
47566,1
17401,0
27221,1
42873,1
30081,1
23634,0
26169,0
47805,0
18428,0
6517,1
19688,1
1395,0
43120,1
21339,1
19089,0
20660,1
33589,1
30564,0
12289,0
45173,1
2844,1
21732,1
52662,1
27504,1
29116,1
14967,0
30217,0
9480,0
3401,1
4452,0
6170,0
41706,1
8397,0
26678,0
10130,1
16343,1
7401,1
8898,1
24318,0
14039,1
45302,1
51855,0
41351,0
45983,0
4591,0
17554,0
52585,1
539,1
2831,1
40733,0
44875,1
40117,1
43241,0
47943,0
46131,1
49513,1
53425,0
32024,1
17311,0
42968,1
27066,1
23343,0
51924,1
4206,1
54184,1
26987,0
32897,1
3731,1
21335,1
12141,0
53875,1
50110,1
36590,0
7149,1
24437,1
12642,0
12831,1
48376,1
25943,1
29636,0
36856,1
53222,1
6595,0
41637,0
8407,0
26940,0
33450,0
42004,1
7644,1
24808,1
23754,0
1541,1
9323,1
12311,1
10420,0
45804,0
35852,1
41786,0
33316,1
4576,0
11462,0
26740,1
22744,0
11695,0
23973,0
39204,1
31249,0
51645,1
26617,1
27258,0
52560,1
36925,0
20787,0
5635,0
39347,0
35904,0
32314,1
13113,1
35867,0
45981,1
31575,1
24465,0
20659,1
20037,1
49033,1
32126,0
5738,1
50198,0
20578,0
39904,0
15503,0
36760,1
53913,0
25685,0
16659,1
32679,0
1471,0
20338,0
29148,1
27363,0
28195,1
27057,0
25597,0
49621,1
52467,1
26356,1
10773,1
4189,0
358,0
50249,1
18222,1
45351,0
38231,0
5574,0
44266,1
18056,0
30630,1
54182,0
23225,1
39447,1
28231,1
3554,0
5748,1
12637,1
10383,1
3376,1
41632,1
31243,1
6281,1
14644,0
6924,1
495,0
44008,1
18372,0
27327,1
24426,0
33072,0
29870,0
18039,1
30150,0
10880,0
46499,0
17833,1
51482,0
42879,1
18229,0
27471,1
5286,1
15262,1
37586,0
8148,1
17,1
28611,0
35998,0
37512,0
30787,0
1546,1
48919,1
21166,1
6605,1
46506,1
13419,1
16770,0
49397,1
2236,0
30771,0
32010,0
54603,0
41449,0
8404,0
2182,1
39808,1
46690,0
48375,1
35387,1
41306,1
16204,1
43410,0
34483,0
34824,0
16966,0
24485,0
18673,1
3418,1
13416,1
48633,0
27460,0
34959,0
7816,1
51477,0
26149,1
29561,1
22230,0
3491,1
2614,1
25266,0
48694,0
23328,0
9007,1
52612,0
49629,0
31213,0
200,1
28112,1
1787,0
19151,0
626,1
29057,0
48543,1
21330,1
19622,1
2315,1
48516,1
30196,0
26569,1
36801,0
42329,0
45782,1
4963,1
7896,0
55,0
4625,1
185,1
15919,0
47750,1
10647,1
54207,0
21431,0
49402,1
45848,0
19726,0
50134,1
4369,1
51824,0
36587,1
32583,0
26741,0
33514,1
25920,0
15715,1
17228,0
10528,1
33829,0
31086,0
51082,0
16874,1
27825,1
3494,1
28348,1
25410,0
27891,0
36120,1
18781,0
21722,1
48153,0
2231,0
41984,0
45934,1
11835,0
11025,1
43347,1
6073,0
28519,0
3082,1
32130,1
38859,1
39588,1
1344,1
37331,1
31866,0
20304,1
16013,0
35489,1
53294,1
940,1
15080,1
50995,1
38731,0
660,1
47590,0
12869,0
53799,0
45102,1
40021,0
37249,1
8822,1
11491,1
43287,0
15091,1
30199,1
53524,1
49116,1
5689,1
24141,0
46256,1
35106,0
7628,1
42312,0
33952,1
30394,1
48313,0
26381,1
22057,0
41369,0
9206,0
19476,1
19746,0
46492,1
34584,0
31141,0
46750,0
51432,0
13641,0
38171,1
41772,1
50761,1
5315,0
25873,0
31953,1
25014,1
16302,0
33997,0
42741,0
28410,0
24396,0
45826,1
37654,1
2884,0
3586,0
1099,1
458,1
11248,1
15703,0
12982,1
15291,1
25158,1
23958,1
17678,0
32926,0
8873,1
53604,0
51823,0
17411,0
46723,0
28201,1
20830,1
33154,1
19433,1
41917,0
48981,0
18631,0
54027,0
16866,1
35780,1
15385,1
7945,1
24126,1
6704,1
9636,0
6728,1
21589,1
19869,1
12130,0
9496,0
9548,1
12627,1
26201,1
29913,0
51949,1
31978,1
9318,1
39345,0
15227,0
23153,1
17301,1
10348,1
34296,0
4721,1
8511,0
34842,1
36469,0
10400,1
46333,1
43214,1
50350,0
19417,1
42753,0
8507,1
25780,0
6589,1
46285,1
50684,0
44206,1
28037,1
53279,0
38238,0
29705,1
26079,0
38592,0
37377,0
43419,1
44254,0
11893,0
47773,1
28512,1
9924,0
25905,1
12959,1
9549,1
42762,0
48367,0
50059,0
46562,0
14507,0
48521,0
689,1
30190,1
45816,0
43272,0
0,1
53301,1
32616,0
45811,1
20458,0
29799,0
10061,0
7554,0
